original_path,destination_path,source_sha256,destination_sha256,role,disposition,reason,verification
"tools/gz/observe_obstacle_tracks.py","src/rosy_control/tools/gz/observe_obstacle_tracks.py","2cb5b8ed50bfae2cfc6530e4cd1847dc47eb43e6fded925d3ff2afde287cb20d","2cb5b8ed50bfae2cfc6530e4cd1847dc47eb43e6fded925d3ff2afde287cb20d","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/obstacle_camera.py","src/rosy_control/tools/gz/obstacle_camera.py","a725adec8f60c054fc2c3c69538a19873c18a25e8761744e5580bcaf6e91952f","a725adec8f60c054fc2c3c69538a19873c18a25e8761744e5580bcaf6e91952f","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/obstacle_scenario.py","src/rosy_control/tools/gz/obstacle_scenario.py","51709ea435792ebeb02dc2a25775a40d7b744d6a6b16dc7a1d479aca8b379b73","51709ea435792ebeb02dc2a25775a40d7b744d6a6b16dc7a1d479aca8b379b73","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/pinky_maze.sdf","src/rosy_control/tools/gz/pinky_maze.sdf","320639a95ea06f02c242ef82cf36e77fc3472321dbaad7b17076149c6374daf1","320639a95ea06f02c242ef82cf36e77fc3472321dbaad7b17076149c6374daf1","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/plot_calibration_spaces.py","src/rosy_control/tools/gz/plot_calibration_spaces.py","e8de06254c605983510afd3432b92e402a083b5f63b62d9d1ca85b884fb44aee","e8de06254c605983510afd3432b92e402a083b5f63b62d9d1ca85b884fb44aee","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/pose_logger.py","src/rosy_control/tools/gz/pose_logger.py","445853e0cd508848ce79da27714f3089fd164621db7fc0d2317d08286a281671","445853e0cd508848ce79da27714f3089fd164621db7fc0d2317d08286a281671","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/prepare_track_world.py","src/rosy_control/tools/gz/prepare_track_world.py","4c15bd1397e192594e888acbf329c9f4b9ccaec7b84e89a0cf27c04b9d958d24","4c15bd1397e192594e888acbf329c9f4b9ccaec7b84e89a0cf27c04b9d958d24","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/record_obstacle_decisions.py","src/rosy_control/tools/gz/record_obstacle_decisions.py","c8ce33dc5246efa92aac6538cff5b41ea6dc808b7119b0212f4622b554e53ecc","c8ce33dc5246efa92aac6538cff5b41ea6dc808b7119b0212f4622b554e53ecc","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/record_obstacle_decisions.sh","src/rosy_control/tools/gz/record_obstacle_decisions.sh","ef8b9374b173aa2170f64c6ab0bec5e3f8fceaa66064c8278f956f7f9962f596","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/gz/rendered_camera_adapter.py","src/rosy_control/tools/gz/rendered_camera_adapter.py","2b1b2c29891ae8e51adafb321855f1c93d48ce13e86a6347e491093afa5b3753","2b1b2c29891ae8e51adafb321855f1c93d48ce13e86a6347e491093afa5b3753","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/report_localization.py","src/rosy_control/tools/gz/report_localization.py","b6eaa552a1bca797cebd3f16f7a19e54e302a369eb7aea02a88c982fe9f35af6","b6eaa552a1bca797cebd3f16f7a19e54e302a369eb7aea02a88c982fe9f35af6","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/report_rotation_envelope.py","src/rosy_control/tools/gz/report_rotation_envelope.py","86149d316de16a02c2adaef6fef716b89b19b6b1a434ddc0b1b4c270cbffbe41","86149d316de16a02c2adaef6fef716b89b19b6b1a434ddc0b1b4c270cbffbe41","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/report_track_run.py","src/rosy_control/tools/gz/report_track_run.py","354f09597fbcb701012c8052e5570d279f95086a4913a2701882e0f7a5c42bbc","354f09597fbcb701012c8052e5570d279f95086a4913a2701882e0f7a5c42bbc","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/rig_capture_evidence.py","src/rosy_control/tools/gz/rig_capture_evidence.py","05535e69204c13c6cf93a49fd83b3eee272ebe0e9e00780df51c0a13e9b17359","05535e69204c13c6cf93a49fd83b3eee272ebe0e9e00780df51c0a13e9b17359","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/rig_command.py","src/rosy_control/tools/gz/rig_command.py","9590fca3008fbb068cdaa93ddcb069b385d55fffd515e5a02a173ecf0ce599e9","9590fca3008fbb068cdaa93ddcb069b385d55fffd515e5a02a173ecf0ce599e9","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/rig_health.py","src/rosy_control/tools/gz/rig_health.py","eb71c6256f28ea56cb373e1be1fac9a98612095d9051431abda77cfea598294f","eb71c6256f28ea56cb373e1be1fac9a98612095d9051431abda77cfea598294f","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/rig_rate.py","src/rosy_control/tools/gz/rig_rate.py","66175a6c29f137f28479fda5c7dcafcab6ea4a711e0a4ce1fb403e887c1889e7","66175a6c29f137f28479fda5c7dcafcab6ea4a711e0a4ce1fb403e887c1889e7","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/rig_reload_navigation.py","src/rosy_control/tools/gz/rig_reload_navigation.py","6ac9c1ca8709510b0b841fa4dae9dc626a50fce0e82b22bf0d5bbc7fe24197a0","6ac9c1ca8709510b0b841fa4dae9dc626a50fce0e82b22bf0d5bbc7fe24197a0","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/run_calibration_mapping.sh","src/rosy_control/tools/gz/run_calibration_mapping.sh","2e3d9e5cc0274b4e4211783ca59bbc76a577fc406ca1eee4b5e5ec8b2258ae1e","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/gz/run_calibration_spaces.py","src/rosy_control/tools/gz/run_calibration_spaces.py","1cffc386d430f84c14d999126baf963a0fc912473b04fcc00a61006fe4713e72","1cffc386d430f84c14d999126baf963a0fc912473b04fcc00a61006fe4713e72","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/run_dynamic_validation.sh","src/rosy_control/tools/gz/run_dynamic_validation.sh","8b25fd55c25de62d3827c4e5fb0eca93f8ce299e6505b2f7fc1f3ec7c1e734c1","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/gz/run_localization.sh","src/rosy_control/tools/gz/run_localization.sh","d810ca99e47ea4e91e0322e2b06a5253104fc5fbec6a25519afcbca4e1f539ef","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/gz/run_obstacle_scenario.sh","src/rosy_control/tools/gz/run_obstacle_scenario.sh","85b99a1c7921e4cf35d9a2e5edf23b7dc9950e9828ea54f17c5bbd02a5e50f9d","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/gz/run_track260905.sh","src/rosy_control/tools/gz/run_track260905.sh","9f54ffb7de829f3b6716d674c9952e0dad54e3eca359ed435547410a1a9585b7","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/gz/save_map.py","src/rosy_control/tools/gz/save_map.py","a0c67a899598c12ebd3a65cf7923ff48706dcabbe1aae0579dc405e1861171b9","a0c67a899598c12ebd3a65cf7923ff48706dcabbe1aae0579dc405e1861171b9","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/slam_sim.yaml","src/rosy_control/tools/gz/slam_sim.yaml","f1890aaf848dbe6056e61158bc1735e9fd720d5fc93a6a96e63d5768e6a41215","f1890aaf848dbe6056e61158bc1735e9fd720d5fc93a6a96e63d5768e6a41215","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/test_map_monitor.py","src/rosy_control/tools/gz/test_map_monitor.py","be9b4773d7ec14a81ddbac937c37001d4593cc9e684c2d3db6455542f2549a48","be9b4773d7ec14a81ddbac937c37001d4593cc9e684c2d3db6455542f2549a48","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/test_planning.sh","src/rosy_control/tools/gz/test_planning.sh","3455ece58c27096a3b87300e56ad76d2c252e70fb5681b4f1c0e1254305096aa","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/gz/track_map_audit.py","src/rosy_control/tools/gz/track_map_audit.py","3d9c27fdd2b6e02acc7142e22072638cb3b0fead08c81bd406c7d92effd4d2c0","3d9c27fdd2b6e02acc7142e22072638cb3b0fead08c81bd406c7d92effd4d2c0","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/track_run_monitor.py","src/rosy_control/tools/gz/track_run_monitor.py","6fcab35c031b86080031a07e755cca6325ac3bf7165cc2e1610a0cdc76c0e784","6fcab35c031b86080031a07e755cca6325ac3bf7165cc2e1610a0cdc76c0e784","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/trail_clearance.py","src/rosy_control/tools/gz/trail_clearance.py","7409769264525b1b4ff14460b0b9a17fd321c5a885d80e37600cb550ebe96df9","7409769264525b1b4ff14460b0b9a17fd321c5a885d80e37600cb550ebe96df9","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/web_monitor.py","src/rosy_control/tools/gz/web_monitor.py","33df134ada00ec2ecb0dca392f9844d553fde096051ecda497ff0f4f539cdad8","33df134ada00ec2ecb0dca392f9844d553fde096051ecda497ff0f4f539cdad8","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/navigation_session_web_rig.py","src/rosy_control/tools/navigation_session_web_rig.py","93d358b89fc484592a023edfe582620061a0ff68b6b4ad09a5fd70bf1c0e3a38","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/pinky_adc_lock.py","src/rosy_control/tools/pinky_adc_lock.py","aef0f9b1b4c4cb1f79a51e75901a9dd5ad69586a59b30cf9919a1142e92587d5","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/run_dashboard_operations.sh","src/rosy_control/tools/run_dashboard_operations.sh","d5e63d75a351b525ffe96af08b2aa4c0ac5622cc302250e898fa16cb3c167534","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/synth_rig.py","src/rosy_control/tools/synth_rig.py","58cdead6051333e37fc9780f87afc87a0d9ebea93caf64778e0975694627aa5b","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/test_calib_preserve_ros.py","src/rosy_control/tools/test_calib_preserve_ros.py","13a9103d18d6ae429601e838a93aa6ee53436e5996cf7bd08123532b0fce8cbc","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/test_calibration_relocation_ros.py","src/rosy_control/tools/test_calibration_relocation_ros.py","584bf4bc83fdc4a95b2b7e45acf815967f28e42d18af42f3323d4b66025dbfac","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/test_consolidated_calibration_ros.py","src/rosy_control/tools/test_consolidated_calibration_ros.py","21349b56e84d70f0fa3c17b5ca6206fa2f83bf26197d6faaec6909f1f754e2ef","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/test_consolidated_safety_ros.py","src/rosy_control/tools/test_consolidated_safety_ros.py","9be026ad796c4036f35a503a0a82451d3535c023b40904e1824b58a90fc5326c","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/test_dashboard_browser.py","src/rosy_control/tools/test_dashboard_browser.py","a0f600f6db3320f20b37cdc585620cfeb9bafd2fa122c6459d3fcc3ae375c5ab","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/test_dashboard_calibration.cjs","src/rosy_control/tools/test_dashboard_calibration.cjs","815877282f77df41af984013d1b73284a3f5ef16b1e76495c4e3a8a21b4975e7","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/test_dashboard_mapping.cjs","src/rosy_control/tools/test_dashboard_mapping.cjs","4b8818192b697a3f04076ad3af61f8603fa477e6d6b10cb3eda06a8d2b276bb0","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/test_dashboard_operations_browser.py","src/rosy_control/tools/test_dashboard_operations_browser.py","f48a2cdb92b207db45952daee847844f0742d3a3808523e135bfcd09343c61f7","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/test_dashboard_rotation.cjs","src/rosy_control/tools/test_dashboard_rotation.cjs","db53707596a8a5402fcc9be27ab560a0ae7219de63304c7f9ef862b65758f6e1","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/test_goal_route_ros.py","src/rosy_control/tools/test_goal_route_ros.py","517be73dfe4d6383ad8fb9651ef44129dba0f79eedf75527b8c0c66168bb961e","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/test_gz_run_manifest.py","src/rosy_control/tools/test_gz_run_manifest.py","c8090e60693a543e6f9462a3f142c2579d1c7e624e337e06d5c66dbc0a4eeb36","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/test_lidar_tf_ros.py","src/rosy_control/tools/test_lidar_tf_ros.py","90485276c0f99c639981614ecc43fa4ea8ffd37aef5498f68b33056e9773395b","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/test_navigation_session_browser.py","src/rosy_control/tools/test_navigation_session_browser.py","16405aacfd7c7f0a0db201825a044287c4f3af6ba55802d1e0ff9fdbc32527f1","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/test_obstacle_gate_ros.py","src/rosy_control/tools/test_obstacle_gate_ros.py","c312b45c3a5e2c94782241486c802c4171bfb6341cac072e6a0b982430f5f9ff","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
